player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Terence Cherry,121452,ED,SO MISS,10,8,0,,0,0,296,60.5,70.3,85.7,60.6,73.8,76.1,5,7,0,,7.7,2,0,0,0.0,0,3,6,0,1,498,492,0,75,186,231,0,6,249,248,0,12,16,0,15,0,0,0,
Averie Habas,121458,LB,SO MISS,10,9,0,89.5,0,0,296,62.2,65.6,57.0,56.4,70.0,85.2,0,3,0,19,7.5,4,0,1,95.8,17,0,227,2,152,452,172,0,0,172,0,0,280,57,243,50,20,40,19,3,0,133,83,7.8
Michael Pleas Jr.,121468,ED,SO MISS,7,2,0,,0,0,296,60.0,60.2,81.1,59.6,59.4,79.9,1,1,0,,0.0,0,0,0,0.0,0,1,5,0,1,104,99,0,0,98,1,0,5,42,61,0,6,5,0,3,0,0,0,
Dominic Quewon,121469,ED,SO MISS,10,4,0,,0,3,296,60.3,63.8,49.0,79.6,46.8,45.4,3,10,0,,14.3,2,0,1,0.0,0,4,4,0,3,285,280,2,12,164,102,0,5,152,130,0,8,8,0,17,0,0,0,
Josh Ratcliff,121471,DI,SO MISS,10,4,0,,0,0,296,,58.5,38.8,62.7,57.8,50.7,1,4,0,,20.0,2,0,1,0.0,0,1,1,0,0,170,169,98,59,1,11,0,1,62,108,0,3,4,0,6,0,0,0,
J.D. Rutherford,121475,S,SO MISS,2,0,0,,0,0,296,60.0,60.2,66.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,1,3,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,
Austin Todd,121478,DI,SO MISS,2,0,0,,0,0,296,,50.8,74.8,58.4,50.4,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,17,17,17,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,
Colby Dempsey,121487,CB,UAB,1,0,0,,0,0,321,,60.0,63.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Isaiah Forte,121489,DI,UAB,1,0,0,,0,0,321,,41.2,70.0,57.3,50.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,1,5,0,1,0,0,4,3,0,0,0,0,0,0,0,0,
Tylan Jones,121493,ED,UAB,1,0,0,,0,0,321,,90.5,70.4,66.1,85.2,73.5,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,8,8,0,0,2,6,0,0,3,5,0,2,2,0,1,0,0,0,
Mac McWilliams,121497,CB,UAB,3,0,0,50.0,0,0,321,35.3,35.4,75.6,,53.3,80.3,0,0,0,38,0.0,0,0,0,135.4,2,0,0,38,21,38,0,0,0,0,0,0,38,0,17,0,1,5,4,0,1,55,11,27.5
Kelle Sanders,121501,ED,UAB,6,2,0,100.0,1,0,321,38.3,50.9,83.1,57.7,56.2,60.2,0,2,0,13,12.5,1,0,1,118.8,1,0,9,0,11,93,81,0,0,81,0,0,12,47,35,3,4,5,1,2,0,13,3,13.0
Taylon Doss,121516,CB,ARK STATE,6,2,0,40.0,0,0,113,45.9,52.6,79.4,,73.8,82.1,0,0,0,15,0.0,0,0,1,47.9,2,0,6,78,44,94,6,0,0,6,0,0,88,0,50,4,2,4,5,0,0,14,1,7.0
Booker Ficklin,121520,CB,ARK STATE,9,3,0,69.6,0,0,113,60.8,66.5,82.8,60.0,88.1,79.3,0,0,0,37,3.2,1,1,1,133.2,16,0,13,275,161,295,6,0,0,6,0,0,289,1,133,1,13,27,23,0,2,244,57,15.3
Kenneth Harris,121523,CB,ARK STATE,9,3,0,62.9,0,1,113,57.3,56.2,25.8,46.9,59.1,85.0,0,1,0,57,4.2,1,4,3,126.0,22,0,41,307,205,367,17,0,0,17,0,0,350,4,158,1,5,20,35,1,3,361,99,16.4
CJ Harris,121524,S,ARK STATE,9,13,0,84.6,0,0,113,61.4,64.8,86.1,51.2,72.8,55.6,0,4,0,52,15.6,7,2,0,158.3,11,0,158,2,212,396,45,0,0,45,0,97,351,24,160,94,17,25,13,4,3,167,116,15.2
Fred Hervey,121526,LB,ARK STATE,8,5,0,81.8,0,0,113,46.0,60.9,82.4,70.8,78.0,70.2,1,3,0,16,11.1,2,0,0,95.8,9,2,85,0,73,181,21,0,0,21,0,0,160,20,88,74,9,11,11,6,0,77,62,8.6
Quinton Lee,121531,ED,ARK STATE,6,2,0,,0,0,113,,53.7,0.0,51.6,65.5,75.3,0,1,0,,0.0,0,0,2,0.0,0,0,0,0,0,85,85,0,16,29,40,0,0,41,44,0,1,1,0,1,0,0,0,
Lincoln Pare,121537,HB,ARK STATE,1,0,0,,0,0,113,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Javar Strong,121543,S,ARK STATE,8,3,0,50.0,0,0,113,69.6,68.8,0.0,59.6,74.8,72.9,1,2,0,24,12.5,3,1,2,74.0,2,0,89,0,96,187,13,0,0,13,0,52,174,9,82,32,5,18,4,3,0,29,19,14.5
Trevian Thomas,121544,S,ARK STATE,5,0,0,100.0,0,0,113,63.0,64.6,76.9,,65.8,80.3,0,0,0,14,0.0,0,0,0,104.2,3,0,8,0,20,38,0,0,0,0,0,16,38,0,18,12,0,3,3,0,0,27,9,9.0
Israel Whitmore,121546,LB,ARK STATE,1,0,0,,0,0,113,60.0,54.3,66.2,57.1,60.0,,0,1,0,,100.0,1,0,0,0.0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,
Aaron Bibbins,121555,S,ARMY,4,1,0,100.0,0,0,114,39.5,48.7,76.0,58.6,67.9,77.1,0,0,0,20,0.0,0,0,0,118.8,2,0,9,0,15,36,0,0,0,0,0,17,36,1,20,10,0,1,2,0,0,35,10,17.5
Isaiah Filisi,121568,DI,ARMY,2,0,0,,0,0,114,,57.9,69.8,57.5,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,6,6,0,2,0,4,0,0,5,1,0,0,0,0,0,0,0,0,
Jordan Funk,121570,ED,ARMY,8,0,0,,0,0,114,60.0,63.5,77.8,56.7,66.8,76.8,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,90,90,1,10,10,69,0,0,51,39,0,5,5,0,3,0,0,0,
Keeron Henderson,121575,ED,ARMY,3,0,0,,0,0,114,60.0,60.7,75.6,59.3,60.1,73.0,0,0,0,,,0,0,0,0.0,0,1,0,0,1,15,15,0,0,15,0,0,0,12,2,0,1,0,0,1,0,0,0,
Gerald Irons III,121577,DI,ARMY,1,0,0,,0,0,114,,49.2,71.3,59.3,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,5,5,5,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,
Cameron Jones,121581,CB,ARMY,6,3,0,65.0,1,1,114,68.1,70.2,79.9,78.8,65.1,68.0,0,0,2,54,13.0,3,2,2,74.4,13,1,18,140,91,162,1,0,0,1,0,2,161,4,67,1,4,17,20,1,1,197,46,15.2
Spencer Jones,121582,LB,ARMY,6,3,0,83.3,0,0,114,60.4,67.8,77.7,60.4,74.6,78.4,0,1,0,28,6.3,1,0,0,110.4,5,0,104,0,55,106,0,0,0,0,0,0,106,9,42,2,8,12,6,1,0,63,49,12.6
Leo Lowin,121586,S,ARMY,2,0,0,,0,0,114,62.6,61.7,72.4,,60.0,38.3,0,0,0,,33.3,1,0,0,0.0,0,0,12,0,6,20,0,0,0,0,0,7,20,0,14,1,1,2,0,0,0,0,0,
Bo Nicolas-Paul,121595,CB,ARMY,1,0,0,100.0,0,0,114,51.8,47.9,69.2,,,,0,0,0,9,,0,0,0,104.2,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,9,3,9.0
Jackson Powell,121602,ED,ARMY,1,0,0,,0,0,114,,59.5,71.8,59.5,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,6,6,0,0,6,0,0,0,1,5,0,0,0,0,0,0,0,0,
Abraham Beauplan,121720,LB,MARSHALL,10,13,0,90.0,0,3,214,84.5,85.3,84.0,68.1,83.7,79.8,3,5,0,10,6.5,3,0,0,82.5,9,0,239,1,138,374,85,0,0,85,0,0,289,28,208,48,19,30,10,8,0,38,37,4.2
Charles Bell VI,121721,S,MARSHALL,5,0,0,100.0,0,0,214,50.5,55.0,74.3,60.0,66.0,79.6,0,0,0,20,0.0,0,0,0,118.8,2,0,16,0,16,31,0,0,0,0,0,13,31,1,14,2,1,2,2,0,0,26,13,13.0
Immanuel Bush,121724,DI,MARSHALL,10,4,0,,0,0,214,60.0,71.5,80.9,70.2,67.6,79.6,0,5,0,,0.0,0,0,0,0.0,0,4,1,0,1,198,197,6,163,11,17,0,1,114,83,0,7,6,0,9,0,0,0,
Jayshaun Coffman,121726,DI,MARSHALL,4,0,0,,0,0,214,,69.5,75.3,55.6,74.6,72.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,30,30,8,22,0,0,0,0,18,12,0,1,2,0,0,0,0,0,
JoJo Evans,121728,S,MARSHALL,2,1,0,,0,0,214,65.0,66.2,74.8,,61.8,74.3,0,0,0,,0.0,0,0,0,0.0,0,0,6,0,12,16,0,0,0,0,0,5,16,0,4,5,0,0,0,0,0,0,0,
Charlie Gray,121730,LB,MARSHALL,5,4,0,75.0,0,0,214,61.7,47.9,79.8,55.7,34.7,57.4,0,0,0,10,16.7,2,0,0,83.3,3,0,44,0,35,73,17,0,0,17,0,0,56,6,32,12,4,6,4,0,0,18,27,6.0
Kerion Martin,121739,S,MARSHALL,4,1,0,25.0,0,0,214,50.3,51.7,76.3,,58.4,27.8,0,0,0,6,33.3,1,0,0,39.6,1,0,18,0,31,49,2,0,0,2,0,0,47,0,18,29,1,1,4,0,0,6,10,6.0
John Cartwright,121756,DI,MEMPHIS,5,1,0,,0,0,218,72.7,66.0,80.2,53.8,67.9,61.7,0,2,1,,22.2,2,0,0,0.0,0,0,0,0,1,113,113,51,22,0,40,0,0,53,59,0,4,6,0,2,0,0,0,
An'Darius Coffey,121757,CB,MEMPHIS,3,1,0,,0,0,218,65.3,59.2,76.8,62.8,47.4,27.0,0,0,0,,50.0,1,0,0,0.0,0,0,1,0,7,23,6,0,0,6,0,0,17,4,12,15,0,0,0,0,0,0,0,
Joshua Hastings,121766,S,MEMPHIS,1,0,0,50.0,0,0,218,45.8,38.2,0.0,,60.0,73.4,0,0,0,25,0.0,0,0,1,95.8,1,0,0,0,9,12,0,0,0,0,0,8,12,0,3,4,1,1,2,0,0,25,7,25.0
Cam'Ron Jackson,121769,DI,MEMPHIS,1,1,0,,0,0,218,,63.6,68.6,59.3,62.5,70.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,4,4,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,
Davian Mayo,121776,LB,MEMPHIS,1,0,0,,0,0,218,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Sylvonta Oliver,121782,CB,MEMPHIS,10,3,0,63.9,0,0,218,65.1,67.1,84.0,75.9,68.8,71.4,0,0,1,39,11.5,3,3,2,100.9,23,1,11,420,251,435,0,0,0,0,0,3,435,1,183,1,6,20,36,1,3,254,63,11.0
Kajuan Robinson,121784,DI,MEMPHIS,11,2,1,,0,0,218,,58.8,48.9,61.5,58.0,61.5,1,4,0,,11.1,1,0,1,0.0,0,0,0,0,0,213,213,177,36,0,0,0,0,112,101,0,5,6,0,5,0,0,0,
Maurice White,121792,ED,MEMPHIS,11,0,1,,0,0,218,,53.8,45.7,53.9,56.9,74.8,1,3,0,,0.0,0,0,1,0.0,0,0,0,0,0,236,236,0,42,21,173,0,0,145,91,0,3,3,0,4,0,0,0,
Johnathan Butler,121796,LB,MIDDLE TN,8,10,0,70.0,0,0,224,64.4,54.8,38.3,63.3,48.3,52.6,3,5,1,27,18.5,10,0,1,51.7,7,2,371,0,151,395,22,0,0,22,0,0,373,48,196,2,23,34,10,10,0,74,43,10.6
Devyn Curtis,121800,LB,MIDDLE TN,7,4,0,100.0,0,0,224,74.7,83.5,75.0,66.8,79.2,84.8,0,0,0,2,0.0,0,0,0,79.2,1,1,43,0,13,43,0,0,0,0,0,0,43,4,26,0,4,8,1,1,0,2,6,2.0
Vincent Dinkins,121802,DI,MIDDLE TN,2,0,0,,0,0,224,,62.7,72.1,58.0,63.5,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,14,14,2,12,0,0,0,0,7,7,0,0,0,0,0,0,0,0,
Drew Francis,121804,LB,MIDDLE TN,3,1,0,,0,0,224,60.0,28.6,74.8,59.7,27.4,76.1,0,0,0,,0.0,0,0,0,0.0,0,0,15,0,1,20,5,0,0,5,0,0,15,1,18,0,0,1,0,0,0,0,0,
Ralph Mency,121814,ED,MIDDLE TN,1,0,0,,0,0,224,,68.2,76.6,58.0,68.5,45.5,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,18,18,0,0,18,0,0,0,4,14,0,3,3,0,0,0,0,0,
Deidrick Stanley II,121824,CB,MIDDLE TN,1,0,0,,0,0,224,,67.4,72.1,63.0,61.6,,1,0,0,,,0,0,0,0.0,0,0,2,0,0,10,1,0,0,1,0,0,9,1,9,7,0,0,0,1,0,0,0,
Donald Berniard Jr.,121832,DI,NAVY,6,3,0,,0,0,237,,72.4,84.1,59.9,74.4,56.1,0,2,0,,20.0,3,0,0,0.0,0,0,0,0,0,243,243,102,141,0,0,0,0,80,163,0,7,9,0,2,0,0,0,
Khalil Crawford,121839,LB,NAVY,1,0,0,,0,0,237,,20.1,66.3,,47.4,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Ajani Cuevas-Gillis,121841,ED,NAVY,1,0,0,,0,0,237,60.8,61.7,68.3,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
Johnny Hodges,121850,ED,NAVY,6,3,0,,0,0,237,61.4,63.3,83.7,60.4,62.5,63.5,0,0,0,,13.3,2,0,0,0.0,0,0,44,0,4,94,47,0,0,47,0,0,47,8,82,3,8,10,0,0,0,0,0,
Justin Booker-Brown,121880,ED,N TEXAS,2,0,0,,0,0,251,,57.3,74.4,54.2,61.9,71.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,30,30,0,0,12,18,0,0,20,10,0,0,1,0,0,0,0,0,
Jordan Brown,121882,LB,N TEXAS,8,1,0,75.0,0,0,251,57.7,63.4,79.6,63.3,65.9,85.1,0,1,0,18,0.0,0,1,0,101.0,3,1,92,0,44,116,19,0,0,19,0,1,97,8,64,4,5,9,4,2,0,35,17,11.7
Silakivai Carmichael,121884,LB,N TEXAS,1,0,0,,0,0,251,61.0,52.0,68.4,59.1,58.0,,0,0,0,,,0,0,0,0.0,0,0,7,0,4,7,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,
Donshay Douglas,121885,S,N TEXAS,1,0,0,,0,0,251,,46.1,66.3,,58.8,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Alphie Guillory,121891,S,N TEXAS,1,0,0,,0,0,251,60.0,60.0,63.7,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Ta'Shoyn Johnson,121894,ED,N TEXAS,10,2,0,,0,0,251,,55.5,81.2,65.4,48.4,24.2,0,4,0,,40.0,2,0,0,0.0,0,0,0,0,0,133,133,51,9,57,16,0,0,58,75,0,1,1,0,4,0,0,0,
Jordan Nichols,121899,S,N TEXAS,2,0,0,,0,0,251,60.5,52.3,75.1,56.7,42.9,26.2,0,0,0,,50.0,3,0,0,0.0,0,0,24,0,20,44,0,0,0,0,0,13,44,3,21,7,0,3,0,0,0,0,0,
Jonathan Pickett,121902,ED,N TEXAS,5,0,0,,0,0,251,,47.3,77.4,60.0,44.6,76.5,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,70,70,0,6,26,38,0,0,17,53,0,1,4,0,1,0,0,0,
Kortlin Rausaw,121904,ED,N TEXAS,4,2,0,,0,0,251,,58.9,73.2,56.7,60.1,72.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,7,1,4,3,0,0,5,10,0,0,0,0,0,0,0,0,
Upton Stout,121906,CB,N TEXAS,8,8,0,57.1,0,1,251,65.6,66.7,83.3,,67.5,71.6,0,0,0,25,9.5,4,3,2,76.5,16,0,38,300,165,350,9,0,0,9,0,0,341,0,185,3,7,30,28,0,0,180,31,11.3
Loronzo Thompson,121908,CB,N TEXAS,3,1,0,45.5,0,0,251,55.1,60.4,80.8,60.0,73.4,60.0,0,0,0,21,15.4,2,2,0,95.6,5,0,20,135,69,166,8,0,0,8,0,2,158,1,96,1,3,10,11,0,1,67,10,13.4
Tavorice Weaver,121909,CB,N TEXAS,1,0,0,100.0,0,0,251,29.8,28.9,71.0,,60.0,,0,0,0,71,,0,0,0,158.3,1,0,1,0,4,6,0,0,0,0,0,0,6,0,2,5,0,0,1,0,1,71,36,71.0
Junior Aho,121912,DI,SMU,10,5,0,,0,1,287,60.7,69.9,82.5,72.8,62.7,56.7,1,13,0,,20.0,4,0,0,0.0,0,4,2,0,1,297,295,1,115,48,131,0,2,156,140,0,11,11,0,18,0,0,0,
Ty DeArman,121922,CB,SMU,1,0,0,,0,0,287,60.7,61.2,65.6,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,
DeVere Levelston,121933,ED,SMU,8,1,0,,0,0,287,60.0,64.7,30.7,61.4,68.4,78.0,0,4,0,,0.0,0,0,1,0.0,0,1,0,0,0,148,148,0,44,54,50,0,0,81,67,0,3,3,0,5,0,0,0,
Bryan Massey,121936,CB,SMU,5,0,0,25.0,0,0,287,69.7,65.6,77.2,,51.5,27.9,0,0,0,11,60.0,3,1,0,39.6,1,0,2,56,30,66,0,0,0,0,0,7,66,0,36,0,0,2,4,0,0,11,0,11.0
Karl Taylor,121953,S,SMU,1,2,0,,0,0,287,64.3,72.6,75.9,,77.8,79.3,0,0,0,,0.0,0,0,0,0.0,0,0,9,0,9,25,0,0,0,0,0,14,25,0,16,2,0,1,0,0,0,0,0,
Warren Walls,121954,ED,SMU,1,0,0,,0,0,287,,63.1,73.7,65.3,59.6,25.7,0,1,0,,66.7,2,0,0,0.0,0,0,0,0,0,13,13,0,0,13,0,0,0,5,8,0,1,1,0,1,0,0,0,
Zion Childress,121963,CB,TEXAS ST,12,15,0,58.3,2,0,314,57.3,57.9,54.5,54.3,60.5,60.7,0,0,0,51,15.1,11,5,2,124.2,28,0,249,66,361,748,3,0,0,3,0,67,745,3,384,362,13,47,48,0,5,447,133,16.0
Josh Emmanuel,121966,LB,TEXAS ST,3,0,0,,0,0,314,60.5,66.6,67.0,,64.6,39.2,0,0,0,,50.0,1,0,0,0.0,0,0,6,0,2,6,0,0,0,0,0,0,6,0,4,0,1,1,0,0,0,0,0,
Rodrick Hockley,121972,CB,TEXAS ST,5,1,0,50.0,0,0,314,72.0,72.4,78.8,,67.2,60.6,0,0,0,17,18.2,2,0,0,62.1,5,0,5,106,70,112,0,0,0,0,0,1,112,0,42,0,5,8,10,0,0,44,19,8.8
Brendon Luper,121977,S,TEXAS ST,12,17,0,74.1,1,0,314,76.9,72.8,33.7,57.2,65.1,76.2,0,0,0,29,12.3,10,5,1,122.6,20,0,219,1,249,470,1,0,0,1,0,169,469,2,219,80,17,54,27,0,2,221,71,11.1
Samuel Obiang,121983,DI,TEXAS ST,12,2,1,,0,0,314,43.2,58.3,85.9,65.8,54.1,44.2,2,8,0,,16.7,3,0,0,0.0,0,0,0,0,1,359,359,310,48,0,1,0,0,173,185,0,11,13,0,10,0,0,0,
Darius Baptist,121996,S,UTEP,1,0,0,50.0,0,0,330,27.7,26.9,67.9,,60.0,,0,0,0,46,,0,0,0,135.4,1,0,0,0,4,5,0,0,0,0,0,5,5,0,1,0,0,0,2,0,1,46,2,46.0
Dennis Barnes,121997,CB,UTEP,6,2,0,53.8,0,1,330,67.3,66.0,82.8,,56.3,68.2,0,0,0,43,11.5,3,6,1,128.4,14,0,5,219,133,240,5,0,0,5,0,1,235,0,107,10,11,21,26,0,5,261,128,18.6
Armonie Brown,121999,ED,UTEP,1,0,0,,0,0,330,,60.0,67.8,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,
Kway'Chon Chisom,122004,S,UTEP,1,0,0,,0,0,330,,60.0,66.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Michael Ike,122022,ED,UTEP,2,0,0,,0,0,330,60.0,63.1,73.4,76.7,48.9,73.7,0,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,21,21,0,1,10,10,0,0,9,12,0,1,1,0,3,0,0,0,
Ilijah Johnson,122024,CB,UTEP,1,1,0,100.0,0,0,330,37.8,39.1,74.1,,61.1,23.7,0,0,0,35,66.7,2,0,0,158.3,3,0,0,25,14,25,0,0,0,0,0,0,25,0,11,0,0,0,3,0,3,53,19,17.7
Tyrice Knight,122025,LB,UTEP,8,12,0,85.7,0,0,330,65.5,77.6,85.2,83.8,75.8,84.4,1,2,0,23,5.5,3,0,0,99.1,12,2,331,0,172,390,39,0,0,39,0,0,351,35,183,20,21,40,14,5,0,109,84,9.1
Dresden McIver-Brown,122029,ED,UTEP,1,0,0,,0,0,330,,66.7,69.7,66.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,4,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,
Kelton Moss,122032,DI,UTEP,8,7,0,,1,0,330,57.7,59.6,41.2,61.6,60.3,63.3,0,11,0,,10.0,2,0,3,0.0,0,1,0,0,2,373,372,241,128,1,2,0,1,195,176,0,10,11,0,12,0,0,0,
Keenan Stewart,122039,DI,UTEP,8,6,1,,1,1,330,60.0,91.2,38.4,81.0,92.6,75.3,3,16,0,,7.5,3,0,2,0.0,0,0,0,0,0,355,354,84,168,69,33,0,1,191,164,0,26,31,0,19,0,0,0,
Jadrian Taylor,122041,ED,UTEP,7,2,0,,0,0,330,57.4,58.1,49.4,64.8,55.3,27.8,3,11,0,,33.3,4,0,1,0.0,0,0,0,0,1,223,222,0,27,179,16,0,1,118,104,0,4,6,0,14,0,0,0,
Gary Theard,122043,LB,UTEP,7,9,0,57.1,0,0,330,66.0,59.8,81.2,53.7,51.1,56.1,1,0,0,8,16.7,3,1,0,62.2,4,0,90,0,85,167,25,0,0,25,0,1,142,10,72,50,1,6,7,1,0,21,27,5.3
Sione Tonga'uiha,122044,DI,UTEP,7,3,0,,0,0,330,60.0,53.6,0.0,59.9,61.8,59.1,0,1,0,,12.5,1,0,2,0.0,0,0,1,0,0,82,81,58,23,0,0,0,1,34,48,0,3,4,0,1,0,0,0,
Deshaun Trotter,122045,S,UTEP,2,1,0,,0,0,330,64.3,70.1,72.2,,71.3,77.1,0,0,0,,0.0,0,0,0,0.0,0,0,7,0,9,16,0,0,0,0,0,4,16,0,7,5,1,1,0,0,0,0,0,
Tyler Batty,122052,ED,BYU,4,2,0,,1,0,128,60.5,76.0,18.3,76.8,71.1,81.8,3,5,0,,0.0,0,0,2,0.0,0,4,1,0,2,96,95,0,2,67,26,0,1,58,36,0,11,8,0,12,0,0,0,
Caleb Christensen,122055,CB,BYU,9,1,0,58.3,0,0,128,45.5,50.4,82.3,60.0,72.8,82.4,0,0,1,29,0.0,0,0,1,93.1,7,0,6,4,66,100,2,0,0,2,0,0,98,1,33,88,3,3,12,0,2,108,27,15.4
Micah Harper,122060,CB,BYU,11,4,0,73.1,0,0,128,65.9,65.9,23.2,,67.8,72.2,0,0,0,32,10.3,3,1,3,117.6,19,0,37,338,204,377,0,0,0,0,0,1,377,0,173,1,9,22,26,0,2,181,39,9.5
Fisher Jackson,122063,ED,BYU,2,0,0,,0,0,128,60.0,65.6,71.5,64.9,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,7,7,0,0,4,3,0,0,5,1,0,0,0,0,0,0,0,0,
Jason Money,122068,S,BYU,1,0,0,,0,0,128,45.2,49.2,71.6,,60.0,76.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,9,0,0,0,0,0,9,9,0,6,0,0,1,0,0,0,0,0,
Petey Tuipulotu,122080,LB,BYU,1,0,0,,0,0,128,,60.0,62.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Josh Wilson,122084,LB,BYU,4,1,0,100.0,0,0,128,65.2,62.5,74.2,59.5,58.2,80.6,0,0,0,4,0.0,0,0,0,83.3,1,0,32,0,15,36,0,0,0,0,0,0,36,1,20,4,1,4,1,0,0,4,0,4.0
Sergio Allen,122138,LB,CLEMSON,2,0,0,,0,0,140,61.0,64.1,73.9,66.0,58.7,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,16,0,4,18,2,0,0,2,0,0,16,2,12,0,1,1,0,0,0,0,0,
Bryan Bresee,122142,DI,CLEMSON,12,3,2,,1,1,140,62.8,68.2,14.6,81.2,57.5,69.4,6,16,0,,12.5,3,0,4,0.0,0,4,0,0,1,430,430,140,230,27,33,0,0,255,174,0,19,18,0,26,0,0,0,
Jack Brissey,122143,DI,CLEMSON,2,0,0,,0,0,140,,36.8,67.8,58.8,59.7,16.2,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,3,3,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,
DeMonte Capehart,122144,DI,CLEMSON,4,0,0,,0,0,140,,82.2,0.0,93.1,73.5,72.4,0,2,0,,0.0,0,0,2,0.0,0,1,0,0,0,18,18,14,4,0,0,0,0,9,9,0,2,1,0,3,0,0,0,
Fred Davis II,122146,CB,CLEMSON,10,2,0,45.5,1,0,140,72.2,72.7,81.0,76.8,62.6,67.3,1,1,0,22,13.3,2,2,2,66.5,5,0,5,174,97,181,2,0,0,2,0,0,179,2,82,0,2,11,11,2,0,70,37,14.0
Malcolm Greene,122148,CB,CLEMSON,8,3,0,52.6,0,0,140,64.5,62.0,0.0,82.5,43.5,58.0,0,0,1,42,17.6,3,2,1,60.9,10,2,17,59,103,194,1,0,0,1,0,2,193,8,83,115,6,11,19,2,0,168,78,16.8
R.J. Mickens,122153,S,CLEMSON,7,0,0,0.0,0,0,140,58.1,58.8,76.3,,59.8,74.8,0,0,0,,0.0,0,0,0,39.6,0,0,11,0,18,39,0,0,0,0,0,16,39,0,21,12,0,1,1,0,0,0,0,
